"id","title","slug","alt_text","media_type","mime_type","source_url","file","filesize","width","height","date","author"
"2043","lake compounce caban","lake-compounce-caban","lake compounce caban","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/lake-compounce-caban.jpeg","2025/10/lake-compounce-caban.jpeg","115478","800","600","2025-10-10 4:18:04 PM","1"
"2042","water country cabana 5 1","water-country-cabana-5-2","water country cabana 5 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-5-1.jpeg","2025/10/water-country-cabana-5-1.jpeg","196450","800","600","2025-10-10 4:18:03 PM","1"
"2041","water country cabana 1 1","water-country-cabana-1-2","water country cabana 1 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-1-1.jpeg","2025/10/water-country-cabana-1-1.jpeg","228592","800","600","2025-10-10 4:18:02 PM","1"
"2040","water country cabana 8 1","water-country-cabana-8-2","water country cabana 8 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-8-1.jpeg","2025/10/water-country-cabana-8-1.jpeg","198512","800","600","2025-10-10 4:18:01 PM","1"
"2039","images 1 1","images-1-2","images 1 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/images-1-1.jpg","2025/10/images-1-1.jpg","12805","259","194","2025-10-10 4:18:00 PM","1"
"2037","water country cabana 2 1","water-country-cabana-2-2","water country cabana 2 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-2-1.jpeg","2025/10/water-country-cabana-2-1.jpeg","250158","800","600","2025-10-10 4:17:58 PM","1"
"2036","water country cabana 3 1","water-country-cabana-3-2","water country cabana 3 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-3-1.jpeg","2025/10/water-country-cabana-3-1.jpeg","197508","800","600","2025-10-10 4:17:56 PM","1"
"2035","water country cabana 4 1","water-country-cabana-4-2","water country cabana 4 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-4-1.jpeg","2025/10/water-country-cabana-4-1.jpeg","237843","800","600","2025-10-10 4:17:55 PM","1"
"2034","water country cabana 7 1","water-country-cabana-7-2","water country cabana 7 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/water-country-cabana-7-1.jpeg","2025/10/water-country-cabana-7-1.jpeg","254571","800","600","2025-10-10 4:17:54 PM","1"
"2031","serengeti springs 2 1","serengeti_springs-2-2","serengeti springs 2 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/serengeti_springs-2-1.jpg","2025/10/serengeti_springs-2-1.jpg","86395","810","540","2025-10-10 4:17:49 PM","1"
"2030","SOAKY MOUNTAIN WATERPARK CLAMSHELL CABANAS","soaky-mountain-waterpark_clamshell-cabanas","SOAKY MOUNTAIN WATERPARK CLAMSHELL CABANAS","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/SOAKY-MOUNTAIN-WATERPARK_CLAMSHELL-CABANAS.jpg","2025/10/SOAKY-MOUNTAIN-WATERPARK_CLAMSHELL-CABANAS.jpg","184146","1620","1080","2025-10-10 4:17:46 PM","1"
"2029","Water park cabana interior featuring LounGenie unit","soaky","Water park cabana interior featuring LounGenie unit","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/soaky.jpg","2025/10/soaky.jpg","125590","932","622","2025-10-10 4:17:45 PM","1"
"2027","LounGenie cabana unit at luxury resort pool area","hilton-waikoloa-village-2018-10-kona-pool-cabanas-9","LounGenie cabana unit at luxury resort pool area","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-9-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-9-scaled.jpg","779904","2560","1707","2025-10-10 4:09:17 PM","1"
"2026","LounGenie smart technology on display in resort cabana","hilton-waikoloa-village-2018-10-kona-pool-cabanas-7","LounGenie smart technology on display in resort cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-7-scaled.jpg","2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-7-scaled.jpg","640950","2560","1708","2025-10-10 4:09:03 PM","1"
"2025","LounGenie amenity unit installed at resort pool cabana","hilton-waikoloa-village-2018-10-kona-pool-cabanas-8","LounGenie amenity unit installed at resort pool cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-8-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-8-scaled.jpg","980020","2560","1708","2025-10-10 4:08:52 PM","1"
"2024","Pool cabana safe and charging station by LounGenie","hilton-waikoloa-village-2018-10-kona-pool-cabanas-10","Pool cabana safe and charging station by LounGenie","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-10-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-10-scaled.jpg","1157485","2560","1706","2025-10-10 4:08:43 PM","1"
"2023","Hilton Waikoloa Village 2018 10 Kona Pool Cabanas 5 scaled","hilton-waikoloa-village-2018-10-kona-pool-cabanas-5","Hilton Waikoloa Village 2018 10 Kona Pool Cabanas 5 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-5-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Kona-Pool-Cabanas-5-scaled.jpg","1038121","2560","1708","2025-10-10 4:08:34 PM","1"
"2022","Hilton waikoloa Village 2018 10 Kona Pool Cabanas 4 scaled","hilton-waikoloa-village-2018-10-kona-pool-cabanas-4","Hilton waikoloa Village 2018 10 Kona Pool Cabanas 4 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-4-scaled.jpg","2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-4-scaled.jpg","902906","2560","1708","2025-10-10 4:08:25 PM","1"
"2021","Hilton waikoloa Village 2018 10 Kona Pool Cabanas 6","hilton-waikoloa-village-2018-10-kona-pool-cabanas-6","Custom branded poolside amenity unit at resort","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-6.jpg","2025/10/Hilton-waikoloa-Village-2018-10-Kona-Pool-Cabanas-6.jpg","984339","2063","1375","2025-10-10 4:08:19 PM","1"
"2020","Hilton Waikoloa Village 2018 10 Aloha Falls Cabana 2 scaled","hilton-waikoloa-village-2018-10-aloha-falls-cabana-2","Hilton Waikoloa Village 2018 10 Aloha Falls Cabana 2 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Aloha-Falls-Cabana-2-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Aloha-Falls-Cabana-2-scaled.jpg","1123441","2560","1708","2025-10-10 4:08:07 PM","1"
"2019","Hilton Waikoloa Village 2018 10 Aloha Falls Cabana 3 scaled","hilton-waikoloa-village-2018-10-aloha-falls-cabana-3","Hilton Waikoloa Village 2018 10 Aloha Falls Cabana 3 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Waikoloa-Village-2018-10-Aloha-Falls-Cabana-3-scaled.jpg","2025/10/Hilton-Waikoloa-Village-2018-10-Aloha-Falls-Cabana-3-scaled.jpg","869766","2560","1707","2025-10-10 4:07:55 PM","1"
"2018","Hilton Wakoloa Village 2018 10 Aloha Falls Cabana 1 scaled","hilton-wakoloa-village-2018-10-aloha-falls-cabana-1","Hilton Wakoloa Village 2018 10 Aloha Falls Cabana 1 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Wakoloa-Village-2018-10-Aloha-Falls-Cabana-1-scaled.jpg","2025/10/Hilton-Wakoloa-Village-2018-10-Aloha-Falls-Cabana-1-scaled.jpg","836966","2560","1708","2025-10-10 4:07:45 PM","1"
"2017","422897552 378376795143115 4227842718710515402 n","422897552_378376795143115_4227842718710515402_n","422897552 378376795143115 4227842718710515402 n","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/422897552_378376795143115_4227842718710515402_n.jpg","2025/10/422897552_378376795143115_4227842718710515402_n.jpg","599015","2048","1366","2025-10-10 4:07:41 PM","1"
"2016","Margaritaville Loungenie","417784132_368649436115851_6034936831617201519_n","Solar powered LounGenie unit at waterpark","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/417784132_368649436115851_6034936831617201519_n.jpg","2025/10/417784132_368649436115851_6034936831617201519_n.jpg","754842","1512","2016","2025-10-10 4:07:37 PM","1"
"2015","Six Flags Logo","sflogo","Six Flags LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/sflogo.png","2025/10/sflogo.png","188141","2281","1105","2025-10-10 3:57:53 PM","1"
"2014","Ritz-Carlton Naples Logo","ritz-carlton-naples-png-2","Ritz-Carlton Naples Logo","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/Ritz-Carlton-Naples.png-1.webp","2025/10/Ritz-Carlton-Naples.png-1.webp","4094","288","147","2025-10-10 3:57:50 PM","1"
"2013","Hyatt Logo","r-2","Hyatt Hotels LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/R-1-scaled.png","2025/10/R-1-scaled.png","19637","2560","1440","2025-10-10 3:57:33 PM","1"
"2012","Hilton Emblem","hilton-emblem","Hilton Hotels LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Hilton-Emblem-scaled.png","2025/10/Hilton-Emblem-scaled.png","27306","2560","1440","2025-10-10 3:57:15 PM","1"
"2009","Westin Hotels LounGenie partner","westin_hotels__resorts_logo-svg","Westin Hotels LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Westin_Hotels__Resorts_logo.svg.png","2025/10/Westin_Hotels__Resorts_logo.svg.png","8114","800","254","2025-10-10 3:47:03 PM","1"
"2008","Typhoon Texas Logo","tt-logo-300x121-png","Typhoon Texas LounGenie partner","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/tt-logo-300x121.png.webp","2025/10/tt-logo-300x121.png.webp","10734","300","121","2025-10-10 3:47:01 PM","1"
"2007","The Strat logo","the_strat_logo","The Strat logo","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/The_Strat_logo.png","2025/10/The_Strat_logo.png","6299","800","316","2025-10-10 3:46:59 PM","1"
"2004","Atlantis Logo","picture4-300x68-png","Atlantis resort LounGenie partner","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/Picture4-300x68.png.webp","2025/10/Picture4-300x68.png.webp","3682","300","68","2025-10-10 3:46:52 PM","1"
"2002","Marriott hotels logo14.svg","marriott_hotels_logo14-svg","Marriott LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/Marriott_hotels_logo14.svg.png","2025/10/Marriott_hotels_logo14.svg.png","8322","768","604","2025-10-10 3:46:48 PM","1"
"2000","PYEK Logo","logos-pc-black-horizontal","PYEK LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/logos-pc-black-horizontal.png","2025/10/logos-pc-black-horizontal.png","18499","1872","539","2025-10-10 3:46:42 PM","1"
"1999","Palace Entertainment Logo","logo-color","Palace Entertainment LounGenie partner","image","image/png","https://www.loungenie.com/wp-content/uploads/2025/10/logo-color.png","2025/10/logo-color.png","107518","1123","653","2025-10-10 3:46:37 PM","1"
"1995","Cowabunga Logo","cowabunga-vegas-logo-300x173-png","Cowabunga Bay hospitality innovation partner","image","image/webp","https://www.loungenie.com/wp-content/uploads/2025/10/cowabunga-vegas-logo-300x173.png.webp","2025/10/cowabunga-vegas-logo-300x173.png.webp","18086","300","173","2025-10-10 3:46:31 PM","1"
"1983","Untitled design (17)","untitled-design-17-3","Untitled design (17)","file","video/mp4","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17-2.mp4",,"7502599","2472","3352","2025-10-10 2:58:57 PM","1"
"1982","LounGenie","untitled-design-17-2","LounGenie","file","video/mp4","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17-1.mp4",,"7502599","2472","3352","2025-10-10 2:56:28 PM","1"
"1981","Untitled design (17)","untitled-design-17","Untitled design (17)","file","video/mp4","https://www.loungenie.com/wp-content/uploads/2025/10/Untitled-design-17.mp4",,"7502599","2472","3352","2025-10-10 2:55:35 PM","1"
"1971","Solar powered charging station for pool cabanas","sea-world-san-diego","Solar powered charging station for pool cabanas","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Sea-World-San-Diego.jpg","2025/10/Sea-World-San-Diego.jpg","784902","2382","1906","2025-10-10 2:25:20 PM","1"
"1970","Kahala1 scaled","kahala1","Kahala1 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Kahala1-scaled.jpg","2025/10/Kahala1-scaled.jpg","392501","1920","2560","2025-10-10 2:25:10 PM","1"
"1969","Kahala Resort w sign","kahala-resort-w-sign","Kahala Resort w sign","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Kahala-Resort-w-sign.jpg","2025/10/Kahala-Resort-w-sign.jpg","464283","1680","2239","2025-10-10 2:25:05 PM","1"
"1968","KR cabana 2 scaled","kr-cabana-2","KR cabana 2 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/KR-cabana-2-scaled.jpg","2025/10/KR-cabana-2-scaled.jpg","691108","1920","2560","2025-10-10 2:24:54 PM","1"
"1967","KR cabana 3 scaled","kr-cabana-3","KR cabana 3 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/KR-cabana-3-scaled.jpg","2025/10/KR-cabana-3-scaled.jpg","972327","1920","2560","2025-10-10 2:24:44 PM","1"
"1966","KR daybed  scaled","kr-daybed","KR daybed  scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/KR-daybed--scaled.jpg","2025/10/KR-daybed--scaled.jpg","1028175","1920","2560","2025-10-10 2:24:34 PM","1"
"1965","KR daybed 2 scaled","kr-daybed-2","KR daybed 2 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/KR-daybed-2-scaled.jpg","2025/10/KR-daybed-2-scaled.jpg","845576","1920","2560","2025-10-10 2:24:22 PM","1"
"1964","Kahala ICE BLUE scaled","kahala-ice-blue","Kahala ICE BLUE scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Kahala-ICE-BLUE-scaled.jpg","2025/10/Kahala-ICE-BLUE-scaled.jpg","587243","1920","2560","2025-10-10 2:24:11 PM","1"
"1963","The Grove 7 scaled","the-grove-7","The Grove 7 scaled","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-7-scaled.jpg","2025/10/The-Grove-7-scaled.jpg","960342","1920","2560","2025-10-10 2:24:01 PM","1"
"1962","The Grove 4","the-grove-4","The Grove 4","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-4.jpg","2025/10/The-Grove-4.jpg","555351","1440","1800","2025-10-10 2:23:57 PM","1"
"1960","The Grove 1","the-grove-1","The Grove 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-1.jpg","2025/10/The-Grove-1.jpg","433880","1440","1257","2025-10-10 2:23:52 PM","1"
"1959","The Grove 2","the-grove-2","The Grove 2","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-2.jpg","2025/10/The-Grove-2.jpg","395562","1440","1800","2025-10-10 2:23:48 PM","1"
"1958","OWC Marriott Loungenie","the-grove-6","Color-matched poolside amenity unit complementing resort cabana design","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-6-e1770053262805.jpg","2025/10/The-Grove-6-e1770053262805.jpg","329886","1440","1047","2025-10-10 2:23:44 PM","1"
"1957","The Grove 5","the-grove-5","The Grove 5","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/The-Grove-5.jpg","2025/10/The-Grove-5.jpg","313994","1440","1800","2025-10-10 2:23:41 PM","1"
"1956","OWC 2","owc-2","OWC 2","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/OWC-2.jpg","2025/10/OWC-2.jpg","472158","1440","1800","2025-10-10 2:23:38 PM","1"
"1955","OWC","owc","OWC","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/OWC.jpg","2025/10/OWC.jpg","824388","1440","1800","2025-10-10 2:23:35 PM","1"
"1954","OWC 1","owc-1","OWC 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/OWC-1.jpg","2025/10/OWC-1.jpg","777810","1440","1800","2025-10-10 2:23:32 PM","1"
"1953","Marriott OWC VIP Cabana","marriott-owc-vip-cabana","Marriott OWC VIP Cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Marriott-OWC-VIP-Cabana.jpg","2025/10/Marriott-OWC-VIP-Cabana.jpg","140518","480","640","2025-10-10 2:23:30 PM","1"
"1952","Marriott OWC entry level VIP","marriott-owc-entry-level-vip","Marriott OWC entry level VIP","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Marriott-OWC-entry-level-VIP.jpg","2025/10/Marriott-OWC-entry-level-VIP.jpg","68492","288","384","2025-10-10 2:23:29 PM","1"
"1951","Marriott OWC Entry level VIP 1","marriott-owc-entry-level-vip-1","Marriott OWC Entry level VIP 1","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Marriott-OWC-Entry-level-VIP-1.jpg","2025/10/Marriott-OWC-Entry-level-VIP-1.jpg","90100","360","480","2025-10-10 2:23:26 PM","1"
"1950","Marriott OWC entry level VIP 2","marriott-owc-entry-level-vip-2","Marriott OWC entry level VIP 2","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Marriott-OWC-entry-level-VIP-2.jpg","2025/10/Marriott-OWC-entry-level-VIP-2.jpg","80566","360","480","2025-10-10 2:23:25 PM","1"
"1949","LounGenie smart cabana unit at upscale pool venue","grove-kidz-zone","LounGenie smart cabana unit at upscale pool venue","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Grove-Kidz-Zone.jpg","2025/10/Grove-Kidz-Zone.jpg","76158","360","480","2025-10-10 2:23:23 PM","1"
"1948","LounGenie amenity unit inside premium poolside cabana","grove-kidz-zone-1-2","LounGenie amenity unit inside premium poolside cabana","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/Grove-Kidz-Zone-1-2.jpg","2025/10/Grove-Kidz-Zone-1-2.jpg","84762","360","480","2025-10-10 2:23:22 PM","1"
"1946","IMG_3907","img_3907","LounGenie poolside hospitality photo","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_3907.pdf",,"3030097",,,"2025-10-10 2:22:47 PM","1"
"1945","IMG_3913","img_3913","LounGenie poolside hospitality photo","file","application/pdf","https://www.loungenie.com/wp-content/uploads/2025/10/IMG_3913.pdf",,"2630941",,,"2025-10-10 2:22:12 PM","1"
"1944","cbay cabanas standard","cbay-cabanas-standard","cbay cabanas standard","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/cbay-cabanas-standard.jpg","2025/10/cbay-cabanas-standard.jpg","181395","1200","900","2025-10-10 2:22:09 PM","1"
"1943","38f4fc95 7925 4625 b0e8 5ba78771c037","38f4fc95-7925-4625-b0e8-5ba78771c037","38f4fc95 7925 4625 b0e8 5ba78771c037","image","image/jpeg","https://www.loungenie.com/wp-content/uploads/2025/10/38f4fc95-7925-4625-b0e8-5ba78771c037.jpg","2025/10/38f4fc95-7925-4625-b0e8-5ba78771c037.jpg","78261","608","691","2025-10-10 2:22:09 PM","1"
